ts_code,name,invest_type,category,return_3m,return_6m,return_1y,volatility,max_drawdown,sharpe,data_points,rank_6m,percentile_6m,rank_1y,percentile_1y,quality_score,scale_status,pass_performance,pass_quality,veto,is_core,is_watch,is_backup,fund_scale,high_quality
017508.OF,东兴连众一年持有C,混合型,混合型-偏股,-0.46,-0.78,2.05,4.08,3.63,0.01,455,2421.0,53.6220774243005,3022.0,42.19288174512055,51.4,preferred,False,False,False,False,False,False,35.45407132494525,False
017774.OF,泰康养老目标日期2040三年持有,混合型,混合型-偏股,-0.92,-0.77,3.65,6.61,5.28,0.25,440,2416.0,53.71789957838252,2351.0,55.03252965939534,60.0,preferred,False,False,False,False,False,False,42.194893291451436,False
018372.OF,中泰星锐景气成长A,混合型,混合型-偏股,-2.25,-4.19,-2.27,16.76,14.94,-0.25,455,3944.0,24.434649290916056,4676.0,10.543436662839644,50.4,watch,True,False,False,False,False,True,1.3291964215538246,False
017507.OF,东兴连众一年持有A,混合型,混合型-偏股,-0.44,-0.74,2.11,4.08,3.62,0.03,455,2398.0,54.0628593330778,2986.0,42.881745120551095,52.0,watch,False,False,False,False,False,False,3.9931762536641413,False
017541.OF,安信稳健增益6个月持有C,混合型,混合型-偏股,0.02,0.19,1.7,2.72,3.31,-0.11,455,1509.0,71.10003832886163,3244.0,37.94489092996556,58.5,watch,False,False,False,False,False,False,2.02215726371509,False
018378.OF,融通远见价值一年持有C,混合型,混合型-偏股,-3.33,-5.71,9.8,16.96,15.15,0.46,454,4306.0,17.49712533537754,916.0,82.49138920780712,65.9,preferred,True,False,False,False,False,False,5.5843680717274875,False
018674.OF,渤海汇金优选进取6个月持有A,混合型,混合型-偏股,-4.74,-7.17,-0.98,13.25,12.34,-0.22,440,4575.0,12.34189344576466,4491.0,14.08342900880214,53.2,preferred,True,False,False,False,False,False,11.021792356189078,False
018377.OF,融通远见价值一年持有A,混合型,混合型-偏股,-3.08,-5.45,10.15,16.96,15.05,0.48,454,4258.0,18.417018014564967,865.0,83.46727898966705,66.7,watch,True,False,False,False,False,True,2.1391867562457145,False
018817.OF,景顺长城中小创C,股票型,主动股票型,2.76,4.6,15.59,18.37,18.76,0.74,455,39.0,93.42560553633218,57.0,90.3114186851211,70.9,watch,False,True,False,False,True,False,4.030007448619745,False
018611.OF,鹏华高端装备一年持有A,混合型,混合型-偏股,-1.36,-4.87,13.36,32.19,20.56,0.35,455,4111.0,21.23418934457647,479.0,90.8534251817834,55.5,watch,True,False,False,False,False,True,3.6519130497252537,False
018020.OF,南方核心科技一年持有C,混合型,混合型-偏股,-0.33,-4.31,4.33,20.78,14.48,0.11,455,3965.0,24.032196243771565,2109.0,59.66322234978952,53.9,preferred,True,False,False,False,False,False,15.622634548698768,False
015987.OF,万家远见先锋一年持有A,混合型,混合型-偏股,-2.11,-8.14,-3.16,26.59,22.69,-0.19,455,4711.0,9.735530854733607,4784.0,8.476846536548033,41.6,preferred,True,False,False,False,False,False,13.239611463795645,False
018019.OF,南方核心科技一年持有A,混合型,混合型-偏股,-0.29,-4.24,4.45,20.78,14.42,0.12,455,3952.0,24.28133384438482,2057.0,60.6582472254114,54.3,preferred,True,False,False,False,False,False,5.123895225318403,False
017132.OF,中银新能源产业A,股票型,主动股票型,9.23,9.2,19.12,21.44,19.05,0.8,455,8.0,98.78892733564014,34.0,94.29065743944636,72.7,preferred,False,True,False,False,True,False,15.062151085994588,False
017133.OF,中银新能源产业C,股票型,主动股票型,9.2,9.14,19.02,21.44,19.07,0.79,455,9.0,98.6159169550173,35.0,94.11764705882352,72.4,preferred,False,True,False,False,True,False,6.321673064338991,False
018861.OF,景顺长城量化港股通C,股票型,主动股票型,-5.15,-4.39,-1.07,13.62,15.99,-0.23,455,374.0,35.46712802768166,454.0,21.626297577854668,51.5,preferred,False,False,False,False,False,False,8.7935092807919,False
015988.OF,万家远见先锋一年持有C,混合型,混合型-偏股,-2.14,-8.19,-3.26,26.59,22.72,-0.2,455,4720.0,9.563050977385966,4792.0,8.323765786452352,41.4,normal,True,False,False,False,False,False,90.7530887481683,False
018612.OF,鹏华高端装备一年持有C,混合型,混合型-偏股,-1.4,-4.93,13.23,32.19,20.6,0.35,455,4135.0,20.77424300498275,487.0,90.70034443168772,55.4,normal,True,False,False,False,False,False,60.85860739791303,False
017740.OF,鹏华睿见A,混合型,混合型-偏股,0.27,2.67,7.37,15.23,14.09,0.35,455,532.0,89.82368723648908,1313.0,74.89475698430923,62.8,watch,False,False,False,False,False,False,2.5612681724300934,False
017741.OF,鹏华睿见C,混合型,混合型-偏股,0.21,2.57,7.2,15.23,14.15,0.34,455,553.0,89.42123418934457,1348.0,74.22502870264066,62.4,preferred,False,False,False,False,False,False,32.97266554666982,False
016975.OF,招商智安稳健配置1年持有C,混合型,混合型-偏股,-0.3,-0.21,1.55,2.43,1.79,-0.18,440,1934.0,62.95515523188961,3340.0,36.107921928817454,59.2,preferred,False,False,False,False,False,False,32.255090165937055,False
018820.OF,富国智诚精选3个月持有C,混合型,混合型-偏股,-1.35,-1.66,6.33,11.02,11.31,0.39,444,2932.0,43.82905327711767,1536.0,70.62763107539227,65.2,watch,False,False,False,False,False,False,3.0712481837972128,False
016974.OF,招商智安稳健配置1年持有A,混合型,混合型-偏股,-0.27,-0.16,1.62,2.43,1.77,-0.16,440,1881.0,63.97087006515907,3295.0,36.969001148105626,59.7,preferred,False,False,False,False,False,False,32.54205238578622,False
017580.OF,汇添富添福鑫添益均衡养老目标三年持有,混合型,混合型-偏股,-0.45,-1.49,6.3,10.83,7.79,0.4,440,2851.0,45.38137217324646,1545.0,70.45541523153463,67.6,rejected,False,False,True,False,False,False,0.10036881,False
018650.OF,光大国企改革主题C,股票型,主动股票型,0.63,0.91,12.53,14.27,11.88,0.74,455,136.0,76.64359861591696,91.0,84.42906574394465,76.3,normal,False,True,False,False,True,False,77.13200480051883,False
018728.OF,华夏智胜新锐A,股票型,主动股票型,0.27,-1.09,10.27,14.19,14.65,0.58,455,209.0,64.01384083044984,132.0,77.33564013840831,68.2,watch,False,False,False,False,False,False,3.167511400782826,False
018729.OF,华夏智胜新锐C,股票型,主动股票型,0.24,-1.13,10.19,14.19,14.66,0.58,455,213.0,63.32179930795847,133.0,77.16262975778547,68.2,watch,False,False,False,False,False,False,4.0511330798138605,False
017479.OF,广发医药精选A,股票型,主动股票型,-4.23,-9.35,0.63,23.69,21.8,-0.06,455,506.0,12.629757785467133,425.0,26.64359861591696,47.8,preferred,True,False,False,False,False,False,41.313683314371325,False
017480.OF,广发医药精选C,股票型,主动股票型,-4.27,-9.41,0.54,23.69,21.91,-0.06,455,510.0,11.937716262975783,427.0,26.29757785467128,47.7,preferred,True,False,False,False,False,False,16.874344186661876,False
017576.OF,华夏稳兴增益一年持有C,混合型,混合型-偏股,0.44,1.14,3.03,1.97,2.05,0.52,455,949.0,81.8321195860483,2594.0,50.38270187523919,66.3,preferred,False,False,False,False,False,False,23.612388961530613,False
017575.OF,华夏稳兴增益一年持有A,混合型,混合型-偏股,0.47,1.18,3.11,1.98,1.93,0.56,455,935.0,82.10042161747796,2557.0,51.09070034443168,67.9,preferred,False,False,False,False,False,False,18.33307965888601,False
018072.OF,长信均衡优选C,混合型,混合型-偏股,-2.55,-3.42,4.21,14.34,15.12,0.15,455,3703.0,29.05327711766961,2158.0,58.72560275545351,54.4,preferred,False,False,False,False,False,False,19.469226778510638,False
018702.OF,德邦优化C,灵活配置型,混合型-平衡,0.01,0.04,0.15,0.24,0.21,-7.67,455,182.0,61.733615221987314,386.0,18.6046511627907,43.7,watch,False,False,False,False,False,False,2.479937717689615,False
018071.OF,长信均衡优选A,混合型,混合型-偏股,-2.5,-3.34,4.37,14.35,15.08,0.17,455,3675.0,29.58988118052894,2087.0,60.08419441255262,55.1,preferred,False,False,False,False,False,False,42.81040788658521,False
018690.OF,德邦大健康C,灵活配置型,混合型-平衡,-1.61,-2.02,8.63,12.93,12.07,0.51,455,297.0,37.420718816067655,126.0,73.57293868921776,68.3,preferred,False,False,False,False,False,False,49.57605677712111,False
017755.OF,平安养老目标日期2040三年持有A,混合型,混合型-偏股,-1.47,-1.95,2.89,8.62,8.48,0.1,440,3090.0,40.80107320812572,2665.0,49.02411021814007,55.4,preferred,False,False,False,False,False,False,9.250994942749676,False
016682.OF,天弘广盈六个月持有A,混合型,混合型-偏股,-0.1,1.6,1.72,2.73,2.52,-0.1,454,775.0,85.16673054810272,3232.0,38.17451205510907,59.5,preferred,False,False,False,False,False,False,11.563200215963409,False
017768.OF,大成颐禧积极养老目标五年持有,混合型,混合型-偏股,-2.24,-0.4,4.02,10.95,10.54,0.18,440,2098.0,59.81218857799924,2212.0,57.692307692307686,58.8,watch,False,False,False,False,False,False,1.9399670665638618,False
018660.OF,中科沃土转型升级C,灵活配置型,混合型-平衡,2.47,0.56,5.24,14.37,15.47,0.23,455,137.0,71.24735729386893,195.0,58.985200845665965,56.0,preferred,False,False,False,False,False,False,22.580929152243904,False
016683.OF,天弘广盈六个月持有C,混合型,混合型-偏股,-0.13,1.54,1.62,2.73,2.55,-0.14,454,799.0,84.706784208509,3292.0,37.0264064293915,58.7,preferred,False,False,False,False,False,False,24.20281454850129,False
017050.OF,金鹰优选配置三个月持有A,混合型,混合型-偏股,-4.01,-4.82,0.86,14.42,14.07,-0.08,444,4093.0,21.57914909927176,3765.0,27.97550707998469,55.6,rejected,True,False,True,False,False,False,0.10284449999999999,False
017051.OF,金鹰优选配置三个月持有C,混合型,混合型-偏股,-4.04,-4.87,0.77,14.46,14.25,-0.09,444,4115.0,21.157531621310845,3838.0,26.57864523536165,55.2,preferred,True,False,False,False,False,False,11.306420832389334,False
017198.OF,工银安悦稳健养老目标三年持有A,混合型,混合型-偏股,-1.64,-2.03,1.67,5.83,4.39,-0.06,440,3125.0,40.130318129551554,3266.0,37.52391886720245,59.8,preferred,False,False,False,False,False,False,46.956612255214466,False
018406.OF,朱雀产业精选C,混合型,混合型-偏股,-1.31,-3.82,3.32,14.85,14.05,0.09,455,3833.0,26.56190111153699,2464.0,52.87026406429391,52.9,preferred,False,False,False,False,False,False,8.158883411802277,False
018710.OF,鹏华沪深港新兴成长C,灵活配置型,混合型-平衡,-11.04,-17.15,0.6,29.14,29.01,-0.05,455,472.0,0.4228329809725206,360.0,24.1014799154334,39.4,preferred,True,False,False,False,False,False,23.987362065998894,False
018405.OF,朱雀产业精选A,混合型,混合型-偏股,-1.25,-3.73,3.48,14.86,14.02,0.1,455,3800.0,27.19432732847834,2413.0,53.84615384615385,53.3,rejected,False,False,True,False,False,False,0.31334146999999996,False
017702.OF,鹏扬均衡成长A,混合型,混合型-偏股,-3.83,-2.81,4.14,10.05,10.39,0.21,455,3467.0,33.57608279034112,2177.0,58.36203597397627,59.7,watch,False,False,False,False,False,False,3.583725112211383,False
018618.OF,中信保诚远见成长A,混合型,混合型-偏股,-4.83,-5.44,1.26,14.65,13.0,-0.05,455,4252.0,18.53200459946339,3505.0,32.95063145809415,57.7,preferred,True,False,False,False,False,False,11.843005248955622,False
017004.OF,上银恒睿养老目标日期2045三年持有,混合型,混合型-偏股,-1.53,-1.99,4.03,10.2,6.77,0.2,440,3111.0,40.39862016098121,2207.0,57.78798316111748,60.6,preferred,False,False,False,False,False,False,9.882592642229637,False
017703.OF,鹏扬均衡成长C,混合型,混合型-偏股,-3.88,-2.9,3.96,10.04,10.42,0.2,455,3506.0,32.828669988501346,2234.0,57.27133562954458,59.2,preferred,False,False,False,False,False,False,15.964531917570325,False
018619.OF,中信保诚远见成长C,混合型,混合型-偏股,-4.86,-5.5,1.13,14.64,13.03,-0.06,455,4263.0,18.32119586048294,3594.0,31.24760811327976,57.2,preferred,True,False,False,False,False,False,7.81908613659257,False
018469.OF,国富弹性市值C,混合型,混合型-偏股,-3.07,-0.11,3.51,9.95,9.47,0.15,455,1828.0,64.98658489842852,2399.0,54.11404515882128,57.9,preferred,False,False,False,False,False,False,10.404442570682285,False
018198.OF,交银稳进丰利六个月持有A,混合型,混合型-偏股,-0.5,-0.24,0.94,1.78,1.12,-0.59,455,1972.0,62.22690686086623,3718.0,28.874856486796784,53.5,preferred,False,False,False,False,False,False,32.827172612278574,False
018199.OF,交银稳进丰利六个月持有C,混合型,混合型-偏股,-0.54,-0.31,0.82,1.78,1.13,-0.66,455,2033.0,61.05787658106554,3808.0,27.15269804822044,52.0,preferred,False,False,False,False,False,False,7.212985298425031,False
018695.OF,博道消费智航C,股票型,主动股票型,-3.63,-3.17,1.97,10.16,7.74,0.0,454,325.0,43.94463667820069,387.0,33.21799307958477,51.3,watch,False,False,False,False,False,False,1.7719975669228631,False
018358.OF,华富数字经济A,混合型,混合型-偏股,0.42,8.5,18.51,28.42,23.51,0.58,455,100.0,98.10272134917592,183.0,96.5174129353234,60.7,normal,False,False,False,False,False,False,99.43465403491884,False
018350.OF,万家欣优A,混合型,混合型-偏股,2.28,0.82,16.75,15.59,10.88,0.95,455,1088.0,79.16826370256803,246.0,95.31190202831992,85.3,normal,False,True,False,False,True,False,63.92719734785627,True
018359.OF,华富数字经济C,混合型,混合型-偏股,0.41,8.45,18.43,28.42,23.53,0.58,455,103.0,98.04522805672671,187.0,96.44087256027557,60.6,watch,False,False,False,False,False,False,2.5838609327406363,False
018356.OF,万家欣优C,混合型,混合型-偏股,2.24,0.76,16.61,15.58,10.91,0.94,455,1112.0,78.70831736297433,251.0,95.21622655951016,85.0,preferred,False,True,False,False,True,False,27.87274602145988,True
017867.OF,泓德高端装备C,混合型,混合型-偏股,0.33,-2.57,4.66,14.09,10.76,0.19,455,3356.0,35.70333461096206,1985.0,62.03597397627249,59.7,preferred,False,False,False,False,False,False,6.6620701883164255,False
017866.OF,泓德高端装备A,混合型,混合型-偏股,0.35,-2.53,4.74,14.1,10.73,0.19,455,3339.0,36.02912993484093,1963.0,62.4569460390356,59.8,preferred,False,False,False,False,False,False,16.712963209554545,False
018700.OF,海富通养老目标2035三年持有Y,混合型,混合型-偏股,-0.95,-1.06,2.95,6.71,5.5,0.14,440,2607.0,50.057493292449216,2637.0,49.55989284347493,56.3,preferred,False,False,False,False,False,False,17.340918757601496,False
017591.OF,汇添富添福智富均衡养老目标三年持有,混合型,混合型-偏股,-1.37,-1.7,3.94,8.0,6.77,0.24,440,2956.0,43.36910693752396,2242.0,57.118254879448905,60.3,preferred,False,False,False,False,False,False,9.195466948338252,False
017389.OF,中银证券凌瑞6个月持有A,混合型,混合型-偏股,1.26,1.37,3.79,4.1,3.08,0.44,455,861.0,83.51858949789191,2293.0,56.14236509758898,65.4,watch,False,False,False,False,False,False,4.756353015157471,False
017390.OF,中银证券凌瑞6个月持有C,混合型,混合型-偏股,1.24,1.34,3.75,4.11,3.08,0.43,455,874.0,83.26945189727866,2307.0,55.87447378492154,65.1,preferred,False,False,False,False,False,False,5.319347988130201,False
017299.OF,汇添富添添鑫多元收益9个月持有C,混合型,混合型-偏股,0.48,0.04,2.04,5.12,4.11,0.01,455,1648.0,68.43618244538136,3032.0,42.00153080750096,51.5,watch,False,False,False,False,False,False,4.057510878236596,False
018424.OF,路博迈中国机遇A,混合型,混合型-偏股,-1.28,-1.23,8.81,17.29,17.58,0.39,455,2708.0,48.12188577999233,1072.0,79.50631458094145,61.5,watch,False,False,False,False,False,False,4.4898233146546245,False
018425.OF,路博迈中国机遇C,混合型,混合型-偏股,-1.32,-1.31,8.67,17.29,17.64,0.39,455,2760.0,47.12533537753929,1095.0,79.06620742441638,61.4,rejected,False,False,True,False,False,False,0.84466641,False
002176.OF,华商双翼C,混合型,混合型-偏股,-1.09,-1.67,7.18,14.28,18.01,0.36,454,2935.0,43.77155998466845,1354.0,74.11021814006888,59.3,preferred,False,False,False,False,False,False,11.238957060410819,False
017298.OF,汇添富添添鑫多元收益9个月持有A,混合型,混合型-偏股,0.5,0.07,2.1,5.12,4.04,0.02,455,1624.0,68.89612878497509,2992.0,42.76693455797933,52.0,preferred,False,False,False,False,False,False,5.160781456407788,False
018696.OF,建信优享平衡养老目标三年持有Y,混合型,混合型-偏股,-0.47,-0.89,2.57,7.84,8.41,0.07,440,2498.0,52.14641625143733,2814.0,46.172981247608114,53.8,preferred,False,False,False,False,False,False,27.61785486204639,False
017743.OF,中欧行业鑫选C,混合型,混合型-偏股,0.14,4.91,8.39,17.1,15.71,0.37,455,268.0,94.88309697201991,1150.0,78.01377726750862,62.5,normal,False,False,False,False,False,False,72.5804343648879,False
017742.OF,中欧行业鑫选A,混合型,混合型-偏股,0.21,5.03,8.58,17.11,15.67,0.38,455,255.0,95.1322345726332,1108.0,78.8174512055109,62.9,preferred,False,False,False,False,False,False,6.073506469482042,False
017115.OF,浦银安盛景气优选C,混合型,混合型-偏股,-3.26,1.68,5.19,10.5,7.05,0.3,455,753.0,85.58834802606363,1846.0,64.69575200918484,64.4,rejected,False,False,True,False,False,False,0.1,False
018600.OF,景顺长城鼎益C,混合型,混合型-偏股,-6.15,-3.39,-4.6,11.28,15.09,-0.59,455,3689.0,29.321579149099275,4914.0,5.989284347493307,46.2,preferred,True,False,False,False,False,False,16.236883289471937,False
017114.OF,浦银安盛景气优选A,混合型,混合型-偏股,-3.23,1.73,5.28,10.53,7.0,0.31,455,740.0,85.8374856266769,1822.0,65.15499425947186,64.7,preferred,False,False,False,False,False,False,22.189564978612232,False
018553.OF,景顺长城中小盘C,混合型,混合型-偏股,4.74,7.94,19.55,15.24,13.61,1.15,455,123.0,97.6619394403986,157.0,97.01492537313432,85.5,preferred,False,True,False,False,True,False,21.464549742574526,True
017564.OF,华安产业优选A,混合型,混合型-偏股,-3.65,-3.32,1.77,17.78,17.82,-0.01,455,3669.0,29.70486776542737,3201.0,38.76769996172982,55.3,preferred,False,False,False,False,False,False,13.345060568325845,False
017181.OF,大成至诚鑫选A,混合型,混合型-偏股,-0.94,-3.68,1.66,14.96,13.66,-0.02,455,3774.0,27.692602529704867,3268.0,37.485648679678526,58.3,preferred,False,False,False,False,False,False,29.702134206500578,False
018465.OF,嘉实稳健添翼一年持有A,混合型,混合型-偏股,-0.63,-0.92,0.8,1.78,1.23,-0.67,454,2522.0,51.68646991184362,3820.0,26.923076923076927,51.5,preferred,False,False,False,False,False,False,21.730107540915935,False
016831.OF,广发恒裕一年持有C,混合型,混合型-偏股,-0.17,-0.21,0.58,2.61,2.6,-0.54,455,1936.0,62.91682637025679,3960.0,24.244163796402606,50.7,watch,False,False,False,False,False,False,2.7588256311152977,False
014342.OF,摩根时代睿选C,股票型,主动股票型,4.61,4.14,9.36,19.42,16.9,0.38,455,55.0,90.65743944636678,155.0,73.35640138408304,61.2,preferred,False,False,False,False,False,False,34.570035376660464,False
018318.OF,富国智选积极3个月持有A,混合型,混合型-偏股,-1.17,-1.41,5.57,11.21,11.51,0.32,444,2814.0,46.09045611345343,1711.0,67.27898966704937,62.8,preferred,False,False,False,False,False,False,35.33058448135609,False
017565.OF,华安产业优选C,混合型,混合型-偏股,-3.7,-3.39,1.63,17.79,17.85,-0.02,455,3688.0,29.340743579915674,3285.0,37.16035208572522,54.9,watch,False,False,False,False,False,False,4.8746907911690505,False
016830.OF,广发恒裕一年持有A,混合型,混合型-偏股,-0.14,-0.18,0.65,2.62,2.53,-0.51,455,1906.0,63.49175929474895,3911.0,25.18178339073861,51.3,preferred,False,False,False,False,False,False,12.749925169611354,False
014341.OF,摩根时代睿选A,股票型,主动股票型,4.64,4.2,9.47,19.42,16.87,0.38,455,50.0,91.52249134948096,150.0,74.22145328719722,61.4,preferred,False,False,False,False,False,False,27.660206486451045,False
018466.OF,嘉实稳健添翼一年持有C,混合型,混合型-偏股,-0.65,-0.97,0.73,1.78,1.24,-0.71,454,2552.0,51.11153698735147,3865.0,26.06199770378875,50.6,preferred,False,False,False,False,False,False,9.476579287558963,False
018319.OF,富国智选积极3个月持有C,混合型,混合型-偏股,-1.19,-1.45,5.49,11.21,11.53,0.31,444,2825.0,45.879647374472974,1731.0,66.89628779181018,62.5,preferred,False,False,False,False,False,False,44.14914924958407,False
018446.OF,工银领航三年持有,混合型,混合型-偏股,-7.33,-9.13,-2.63,14.82,11.46,-0.31,455,4850.0,7.0716749712533495,4725.0,9.60581706850363,52.2,watch,True,False,False,False,False,True,207.81473663418765,False
017182.OF,大成至诚鑫选C,混合型,混合型-偏股,-0.97,-3.73,1.58,14.95,13.68,-0.03,455,3796.0,27.270985051743967,3321.0,36.47148871029467,58.0,watch,False,False,False,False,False,False,4.743696864017908,False
018658.OF,兴银消费新趋势C,灵活配置型,混合型-平衡,-3.5,-4.61,-0.95,14.51,11.52,-0.2,455,370.0,21.98731501057083,409.0,13.742071881606766,53.9,rejected,True,False,True,False,False,False,0.1,False
018498.OF,渤海汇金优选平衡一年持有A,混合型,混合型-偏股,-2.66,-2.54,-0.46,7.37,6.72,-0.33,440,3342.0,35.97163664239172,4370.0,16.39877535399924,52.8,watch,False,False,False,False,False,False,2.32273756792313,False
018499.OF,渤海汇金优选平衡一年持有C,混合型,混合型-偏股,-2.7,-2.6,-0.58,7.37,6.75,-0.35,440,3365.0,35.53085473361441,4401.0,15.805587447378487,52.6,preferred,False,False,False,False,False,False,17.541724754087245,False
018656.OF,新华行业周期轮换C,混合型,混合型-偏股,3.68,6.44,33.48,20.51,13.29,1.54,455,184.0,96.49290916059792,13.0,99.77037887485648,92.6,preferred,False,True,False,False,True,False,28.958825366659017,True
017184.OF,华商嘉逸养老目标2045五年持有,混合型,混合型-偏股,-3.01,-3.01,3.08,12.47,11.11,0.09,440,3556.0,31.8704484476811,2564.0,50.95675468809797,55.0,rejected,False,False,True,False,False,False,0.59636551,False
018410.OF,中欧价值回报C,混合型,混合型-偏股,-4.43,-3.9,-0.05,14.14,13.74,-0.14,455,3856.0,26.12111920275968,4247.0,18.752391886720243,53.6,preferred,False,False,False,False,False,False,9.234628185468504,False
018409.OF,中欧价值回报A,混合型,混合型-偏股,-4.37,-3.81,0.11,14.16,13.71,-0.13,455,3829.0,26.638558834802605,4188.0,19.88136241867585,53.9,normal,False,False,False,False,False,False,69.67996261257848,False
012905.OF,金鹰睿选成长六个月持有A,混合型,混合型-偏股,-0.57,0.79,21.54,18.25,12.92,1.07,455,1105.0,78.84246837868916,113.0,97.85686949866054,86.5,watch,False,True,False,False,True,False,2.4440904272844577,True
012906.OF,金鹰睿选成长六个月持有C,混合型,混合型-偏股,-0.62,0.71,21.39,18.24,13.01,1.06,455,1136.0,78.2483710233806,117.0,97.7803291236127,86.2,preferred,False,True,False,False,True,False,27.980346349792356,True
018648.OF,永赢鑫享C,混合型,混合型-偏股,-0.36,0.24,-0.4,4.76,9.34,-0.5,455,1456.0,72.11575316213109,4352.0,16.743207041714502,49.9,preferred,False,False,False,False,False,False,5.888298138554148,False
017839.OF,银华清洁能源产业A,混合型,混合型-偏股,2.03,0.01,6.06,20.23,19.0,0.2,455,1688.0,67.66960521272519,1584.0,69.70914657481822,54.2,normal,False,False,False,False,False,False,95.8949659152749,False
164212.OF,天弘全球新能源汽车A,股票型,主动股票型,-1.49,0.41,3.69,18.88,18.22,0.09,444,154.0,73.52941176470588,340.0,41.34948096885813,47.9,rejected,False,False,True,False,False,False,0.1,False
016823.OF,天弘全球新能源汽车C,股票型,主动股票型,-1.56,0.32,3.58,18.86,18.22,0.08,444,157.0,73.01038062283737,344.0,40.65743944636678,47.5,rejected,False,False,True,False,False,False,0.15686099,False
017840.OF,银华清洁能源产业C,混合型,混合型-偏股,2.0,-0.04,5.98,20.23,19.02,0.2,455,1740.0,66.67305481027213,1600.0,69.40298507462687,54.1,watch,False,False,False,False,False,False,133.0890461078976,False
018440.OF,汇添富量化选股A,混合型,混合型-偏股,1.49,1.71,14.48,10.91,9.86,1.14,455,749.0,85.66500574932925,394.0,92.47990815154994,87.6,watch,False,True,False,False,True,False,4.855014530632295,True
018441.OF,汇添富量化选股C,混合型,混合型-偏股,1.45,1.65,14.36,10.9,9.89,1.13,455,763.0,85.39670371789958,401.0,92.34596249521624,87.4,preferred,False,True,False,False,True,False,6.299885363169963,True
018590.OF,银华体育文化C,灵活配置型,混合型-平衡,-12.32,-14.41,3.75,22.79,20.53,0.08,455,466.0,1.6913319238900604,242.0,49.04862579281184,45.6,preferred,True,False,False,False,False,False,34.17537872144291,False
018638.OF,国泰研究优势C,混合型,混合型-偏股,-5.17,-11.11,3.97,21.28,20.2,0.09,455,5054.0,3.1621310847067874,2230.0,57.34787600459242,48.1,preferred,True,False,False,False,False,False,7.655644510329819,False
018517.OF,民生加银量化中国C,灵活配置型,混合型-平衡,-1.06,-0.8,0.65,10.14,8.14,-0.13,455,234.0,50.7399577167019,357.0,24.73572938689218,57.8,preferred,False,False,False,False,False,False,11.53639174543248,False
018303.OF,华夏聚盈优选三个月持有C,混合型,混合型-偏股,-0.75,0.13,8.35,13.37,13.48,0.47,440,1571.0,69.91184361824455,1158.0,77.86069651741295,66.6,preferred,False,False,False,False,False,False,12.559358748122285,False
018302.OF,华夏聚盈优选三个月持有A,混合型,混合型-偏股,-0.73,0.17,8.42,13.37,13.46,0.48,440,1529.0,70.71674971253354,1141.0,78.18599311136624,66.9,watch,False,False,False,False,False,False,1.2170041360514114,False
018330.OF,泉果思源三年持有C,混合型,混合型-偏股,-3.4,-6.37,-0.7,14.43,13.82,-0.19,455,4431.0,15.101571483326948,4435.0,15.154994259471875,52.5,preferred,True,False,False,False,False,False,11.981870367744976,False
018574.OF,兴银丰盈C,灵活配置型,混合型-平衡,3.36,4.5,11.85,12.85,13.71,0.77,455,41.0,91.5433403805497,68.0,85.83509513742071,74.8,preferred,False,True,False,False,True,False,5.324541854193774,False
018603.OF,永赢鑫欣C,混合型,混合型-偏股,-0.43,-0.12,2.1,2.73,2.04,0.04,455,1842.0,64.71828286699886,2987.0,42.86261002678913,53.7,preferred,False,False,False,False,False,False,6.741298843573325,False
017579.OF,汇添富添福欣享均衡养老目标三年持有,混合型,混合型-偏股,-1.91,-1.9,1.61,7.74,6.75,-0.05,440,3057.0,41.43349942506708,3298.0,36.91159586681975,60.1,normal,False,False,False,False,False,False,68.87948643560338,False
018329.OF,泉果思源三年持有A,混合型,混合型-偏股,-3.37,-6.32,-0.62,14.43,13.79,-0.18,455,4425.0,15.216558068225371,4412.0,15.595101415996936,52.7,watch,True,False,False,False,False,True,2.6971393918636304,False
018588.OF,易方达优势回报C,混合型,混合型-偏股,2.67,2.35,8.86,18.77,14.94,0.37,444,597.0,88.57799923342277,1062.0,79.69766551856104,63.6,preferred,False,False,False,False,False,False,32.325171304840644,False
018545.OF,国投瑞银瑞盛C,灵活配置型,混合型-平衡,-0.2,0.41,5.84,8.08,5.6,0.48,455,146.0,69.34460887949261,183.0,61.52219873150106,68.1,preferred,False,False,False,False,False,False,8.716732754583212,False
018546.OF,国投瑞银瑞盈C,灵活配置型,混合型-平衡,2.56,5.03,14.91,12.94,12.27,1.0,455,34.0,93.02325581395348,44.0,90.9090909090909,83.0,preferred,False,True,False,False,True,False,8.708397567875231,True
018461.OF,大成积极成长C,混合型,混合型-偏股,-1.6,-4.87,9.44,16.03,13.5,0.46,455,4113.0,21.19586048294365,973.0,81.40068886337544,67.3,preferred,True,False,False,False,False,False,31.451487372205964,False
018544.OF,国投瑞银美丽中国C,灵活配置型,混合型-平衡,2.87,7.0,16.38,13.13,11.11,1.1,455,21.0,95.77167019027485,34.0,93.02325581395348,86.5,preferred,False,True,False,False,True,False,18.321249361015184,True
018457.OF,大成价值增长C,价值型,主动股票型,-0.24,-2.92,5.64,14.73,10.86,0.25,455,311.0,46.36678200692042,271.0,53.28719723183391,59.9,preferred,False,False,False,False,False,False,24.160899338837453,False
